id,transformers,date_id,month,is_weekend,time,L1,L2,L3,L4,L5,L6
M2_D00196_18_30,M2,D00196,2,1,18:30,45.1932,43.0235,2.1643,11.6864,9.5698,0.0002
M2_D00196_19_00,M2,D00196,2,1,19:00,44.8583,42.8355,2.1642,11.309000000000001,9.1947,0.0003
M2_D00196_19_30,M2,D00196,2,1,19:30,45.7796,43.6531,2.1641,11.3928,9.3689,0.0001
M2_D00196_20_00,M2,D00196,2,1,20:00,45.4864,43.5461,2.1645,11.8951,9.6908,0.0004
M2_D00196_20_30,M2,D00196,2,1,20:30,47.413000000000004,45.5704,2.1644,12.105,10.1598,0.0004
M2_D00196_21_00,M2,D00196,2,1,21:00,45.3606,43.4392,2.1643,11.0579,9.0074,0.0005
M2_D00196_21_30,M2,D00196,2,1,21:30,44.2711,42.3803,2.1643,11.3929,9.396,0.0003
M2_D00196_22_00,M2,D00196,2,1,22:00,43.3084,41.4823,2.1641,12.0627,10.1997,0.0002
M2_D00196_22_30,M2,D00196,2,1,22:30,45.1092,43.4389,2.1642,13.9477,11.8616,0.0001
M2_D00196_23_00,M2,D00196,2,1,23:00,45.4862,43.7605,2.1641,13.8637,11.8218,0.0005
M2_D00196_23_30,M2,D00196,2,1,23:30,43.4342,41.7367,2.1641,13.1515,11.4057,0.0001
M2_D00203_00_00,M2,D00203,1,1,0:00,45.4444,41.7367,4.3557,13.8219,10.8435,0.0001
M2_D00203_00_30,M2,D00203,1,1,0:30,45.8213,42.4203,3.6041,13.8637,10.9509,0.0001
M2_D00203_01_00,M2,D00203,1,1,1:00,44.9419,41.0267,3.6045,13.3611,10.5755,0.0002
M2_D00203_01_30,M2,D00203,1,1,1:30,44.7323,41.7232,3.6044,13.8637,10.7891,0.6079
M2_D00203_02_00,M2,D00203,1,1,2:00,43.5598,39.4454,4.3502,13.1102,10.0258,0.6878
M2_D00203_02_30,M2,D00203,1,1,2:30,42.8472,38.5466,4.3503,12.9845,9.865,1.2153
M2_D00203_03_00,M2,D00203,1,1,3:00,41.4653,37.7831,3.9663,12.6071,9.7577,0.6613
M2_D00203_03_30,M2,D00203,1,1,3:30,42.9732,39.6192,3.9663,13.3191,10.5615,0.0005
M2_D00203_04_00,M2,D00203,1,1,4:00,43.643,38.9494,3.9662,13.4034,10.213,1.2369
M2_D00203_04_30,M2,D00203,1,1,4:30,43.0988,39.6458,3.3159,13.5288,10.6554,0.0003
M2_D00203_05_00,M2,D00203,1,1,5:00,42.8471,39.5389,3.2998,13.2772,10.7094,0.0005
M2_D00203_05_30,M2,D00203,1,1,5:30,43.3085,38.976,4.0997,13.6544,10.414000000000001,1.2741
M2_D00203_06_00,M2,D00203,1,1,6:00,44.9416,39.9273,4.265,13.5706,10.3203,1.4021
M2_D00203_06_30,M2,D00203,1,1,6:30,45.9894,41.6565,4.2652,13.8215,10.589,0.6076
M2_D00203_07_00,M2,D00203,1,1,7:00,43.4757,38.1182,4.8784,13.4034,9.9588,1.2583
M2_D00203_07_30,M2,D00203,1,1,7:30,42.9731,38.6674,4.0992,10.3036,7.5195,0.613
M2_D00203_08_00,M2,D00203,1,1,8:00,42.9734,38.8817,4.7122,10.5545,7.8407,0.0004
M2_D00203_08_30,M2,D00203,1,1,8:30,45.0251,40.7718,3.4862,11.8538,8.7659,1.2373
M2_D00203_09_00,M2,D00203,1,1,9:00,47.1198,44.2434,3.4865,13.4032,10.6553,0.0004
M2_D00203_09_30,M2,D00203,1,1,9:30,50.0516,47.3792,3.4863,15.0786,12.1567,0.0002
M2_D00203_10_00,M2,D00203,1,1,10:00,51.7273,49.0285,3.4861,16.8793,13.3491,0.0002
M2_D00203_10_30,M2,D00203,1,1,10:30,49.9675,47.5668,3.486,14.9107,12.2101,0.0005
M2_D00203_11_00,M2,D00203,1,1,11:00,54.1981,50.8641,3.4861,16.5868,13.0949,0.0001
M2_D00203_11_30,M2,D00203,1,1,11:30,53.528,50.3946,3.4865,15.6649,12.3575,0.0001
M2_D00203_12_00,M2,D00203,1,1,12:00,50.0934,47.3394,3.4864,13.738,10.8569,0.0
M2_D00203_12_30,M2,D00203,1,1,12:30,51.7688,48.8132,3.4863,15.0787,12.0361,0.0004
M2_D00203_13_00,M2,D00203,1,1,13:00,50.8899,47.7413,3.4863,15.3297,11.8619,0.0005
M2_D00203_13_30,M2,D00203,1,1,13:30,50.0933,47.0715,3.4864,15.0783,11.7014,0.0001
M2_D00203_14_00,M2,D00203,1,1,14:00,52.5229,49.1354,3.4865,16.7117,12.9337,1.2313
M2_D00203_14_30,M2,D00203,1,1,14:30,52.3137,48.9209,3.4864,16.2512,12.4515,0.6079
M2_D00203_15_00,M2,D00203,1,1,15:00,52.0204,49.1217,3.4863,15.958,12.3174,0.0003
M2_D00203_15_30,M2,D00203,1,1,15:30,54.659,50.8645,3.486,16.8379,12.8268,1.2207
M2_D00203_16_00,M2,D00203,1,1,16:00,54.1983,50.261,3.4862,16.963,12.6926,1.2265
M2_D00203_16_30,M2,D00203,1,1,16:30,54.4911,50.6766,3.4864,16.5864,12.4919,1.2955
M2_D00203_17_00,M2,D00203,1,1,17:00,55.3287,51.4806,3.4863,17.1305,12.8265,1.2954
M2_D00203_17_30,M2,D00203,1,1,17:30,54.9936,51.2264,3.4861,16.461,12.3443,1.2372
M2_D00203_18_00,M2,D00203,1,1,18:00,56.7948,52.9545,3.4862,16.88,12.3443,1.2375
M2_D00203_18_30,M2,D00203,1,1,18:30,55.998999999999995,51.4809,4.0994,17.131,12.732999999999999,1.237
M2_D00203_19_00,M2,D00203,1,1,19:00,51.6433,47.165,4.078,14.7432,10.6959,1.2374
M2_D00203_19_30,M2,D00203,1,1,19:30,52.4385,48.1969,4.4674,14.8691,10.7493,1.2583
M2_D00203_20_00,M2,D00203,1,1,20:00,56.6271,52.6732,3.7633,17.4659,13.0144,1.375
M2_D00203_20_30,M2,D00203,1,1,20:30,57.04600000000001,52.1508,4.9794,17.885,13.0414,1.3755
M2_D00203_21_00,M2,D00203,1,1,21:00,55.2032,50.9179,4.9791,16.7539,12.3577,1.375
M2_D00203_21_30,M2,D00203,1,1,21:30,53.3186,49.4034,3.9287,16.0836,11.9821,1.2687
M2_D00203_22_00,M2,D00203,1,1,22:00,53.2767,48.2102,4.5633,16.628,12.0361,1.3219999999999998
M2_D00203_22_30,M2,D00203,1,1,22:30,52.4807,47.968999999999994,4.5631,16.7958,12.2235,1.3224
M2_D00203_23_00,M2,D00203,1,1,23:00,50.4701,46.4141,3.9981,15.9996,12.224,1.3224
M2_D00203_23_30,M2,D00203,1,1,23:30,48.2927,44.0423,4.6484,15.2877,11.7015,0.6132
M2_D00205_00_00,M2,D00205,4,1,0:00,39.7062,38.8415,1.4292,12.4818,10.6694,0.0004
M2_D00205_00_30,M2,D00205,4,1,0:30,40.6276,39.2973,1.4024,12.6493,10.6425,0.0004
M2_D00205_01_00,M2,D00205,4,1,1:00,40.0415,38.6542,1.4183,12.4397,10.5615,0.0004
M2_D00205_01_30,M2,D00205,4,1,1:30,41.0467,39.5924,0.7678,12.5235,10.6289,0.0004
M2_D00205_02_00,M2,D00205,4,1,2:00,40.2507,38.9089,1.4661,12.6492,10.857000000000001,0.0
M2_D00205_02_30,M2,D00205,4,1,2:30,39.8319,38.9493,0.8,12.524000000000001,10.5484,0.0001
M2_D00205_03_00,M2,D00205,4,1,3:00,38.2404,37.5551,0.0003,11.6858,10.1865,0.0004
M2_D00205_03_30,M2,D00205,4,1,3:30,39.9992,38.3999,1.3169,12.7333,10.6559,0.0003
M2_D00205_04_00,M2,D00205,4,1,4:00,41.0888,39.6597,1.4935,13.1105,10.9636,0.0003
M2_D00205_04_30,M2,D00205,4,1,4:30,38.7007,37.3409,1.3489,12.272,10.3472,0.0002
M2_D00205_05_00,M2,D00205,4,1,5:00,39.705999999999996,37.9973,1.5616,12.3559,10.401,0.0005
M2_D00205_05_30,M2,D00205,4,1,5:30,41.2138,40.4909,0.0,13.3195,11.5402,0.0001
M2_D00205_06_00,M2,D00205,4,1,6:00,42.3865,41.7638,0.0004,13.4866,11.6207,0.0005
M2_D00205_06_30,M2,D00205,4,1,6:30,41.9259,40.9325,0.0002,12.8168,10.9237,0.0004
M2_D00205_07_00,M2,D00205,4,1,7:00,38.9102,38.1179,0.6559999999999999,11.8114,10.0258,0.0
M2_D00205_07_30,M2,D00205,4,1,7:30,39.2459,38.359,0.0003,11.8954,10.0523,0.0002
M2_D00205_08_00,M2,D00205,4,1,8:00,42.0937,41.3083,0.0002,12.1886,10.2132,0.0003
M2_D00205_08_30,M2,D00205,4,1,8:30,42.9314,42.071999999999996,0.0004,12.5235,10.4682,0.0003
M2_D00205_09_00,M2,D00205,4,1,9:00,44.8162,44.042,0.0005,13.5286,11.3524,0.0002
M2_D00205_09_30,M2,D00205,4,1,9:30,46.1141,45.1548,0.0003,14.4081,12.0358,0.0002
M2_D00205_10_00,M2,D00205,4,1,10:00,49.0468,47.9559,0.6349,15.8744,13.1754,0.0002
M2_D00205_10_30,M2,D00205,4,1,10:30,47.9572,46.5346,0.7091,15.1201,12.3977,0.0002
M2_D00205_11_00,M2,D00205,4,1,11:00,48.167,47.2319,0.6772,14.4921,12.17,0.0001
M2_D00205_11_30,M2,D00205,4,1,11:30,41.9678,40.919000000000004,0.0001,12.062999999999999,10.0124,0.0002
M2_D00205_12_00,M2,D00205,4,1,12:00,43.2247,42.3132,0.0005,12.3562,10.2936,0.0
M2_D00205_12_30,M2,D00205,4,1,12:30,45.9889,45.2085,0.0004,14.367,12.0492,0.0003
M2_D00205_13_00,M2,D00205,4,1,13:00,45.8632,45.0472,0.0004,14.4921,12.023,0.0005
M2_D00205_13_30,M2,D00205,4,1,13:30,46.3656,45.5296,0.0002,14.6177,12.4383,0.0001
M2_D00205_14_00,M2,D00205,4,1,14:00,48.3762,47.3662,0.0003,15.7903,13.4298,0.0001
M2_D00205_14_30,M2,D00205,4,1,14:30,45.0253,44.5784,0.0005,14.2407,12.3309,0.0004
M2_D00205_15_00,M2,D00205,4,1,15:00,44.9003,44.176,0.0002,14.1994,12.0095,0.0005
M2_D00205_15_30,M2,D00205,4,1,15:30,48.1251,47.2053,0.0003,15.2456,12.6929,0.0003
M2_D00205_16_00,M2,D00205,4,1,16:00,45.7793,44.6586,0.7677,13.8219,11.5131,0.0003
M2_D00205_16_30,M2,D00205,4,1,16:30,47.1612,45.6637,1.5353,14.1153,11.6342,0.0003
M2_D00205_17_00,M2,D00205,4,1,17:00,49.9258,48.4653,1.5942,14.9529,12.3178,0.0001
M2_D00205_17_30,M2,D00205,4,1,17:30,48.5437,47.0176,1.2695,14.2406,11.7414,0.0002
M2_D00205_18_00,M2,D00205,4,1,18:00,47.8317,46.2131,1.4612,14.7012,12.2235,0.0003
M2_D00205_18_30,M2,D00205,4,1,18:30,48.7952,46.897,1.4613,15.6228,12.7732,0.0003
M2_D00205_19_00,M2,D00205,4,1,19:00,43.8949,41.8308,2.0689,12.0626,9.6774,0.0002
M2_D00205_19_30,M2,D00205,4,1,19:30,44.6486,42.6349,2.6764,13.0262,10.6551,0.0002
M2_D00205_20_00,M2,D00205,4,1,20:00,46.5335,44.417,2.0526,14.1147,11.4867,0.0003
M2_D00205_20_30,M2,D00205,4,1,20:30,48.0412,46.0524,2.0528,15.0367,12.3578,0.0
M2_D00205_21_00,M2,D00205,4,1,21:00,47.7475,45.9721,1.4184,15.6232,12.8531,0.0004
M2_D00205_21_30,M2,D00205,4,1,21:30,48.0831,46.2405,1.4074,16.2097,13.6845,0.0005
M2_D00205_22_00,M2,D00205,4,1,22:00,44.7744,42.7022,1.4072,14.3242,11.9287,0.0004
M2_D00205_22_30,M2,D00205,4,1,22:30,45.9051,44.5112,1.4069999999999998,14.7852,12.5186,0.0002
M2_D00205_23_00,M2,D00205,4,1,23:00,42.4708,40.946,1.7009999999999998,13.6126,11.4063,0.0002
M2_D00205_23_30,M2,D00205,4,1,23:30,38.4079,37.0455,1.3648,12.3975,10.5347,0.0002
M2_D00220_00_00,M2,D00220,12,0,0:00,33.968,40.8254,-6.5297,0.0004,3.4847,-2.9109
M2_D00220_00_30,M2,D00220,12,0,0:30,33.6747,41.2949,-7.4838,0.0005,4.3027,-2.9108
M2_D00220_01_00,M2,D00220,12,0,1:00,33.6745,40.9194,-7.4253,0.0,4.0209,-2.9109
M2_D00220_01_30,M2,D00220,12,0,1:30,31.7903,40.3963,-8.017000000000001,0.0004,3.5385,-2.9108
M2_D00220_02_00,M2,D00220,12,0,2:00,31.9577,39.7804,-7.4096,0.0003,3.4315,-2.9107
M2_D00220_02_30,M2,D00220,12,0,2:30,31.2458,39.311,-8.0278,0.0003,3.3106,-2.9106
M2_D00220_03_00,M2,D00220,12,0,3:00,28.3973,35.1022,-7.4365,0.0001,1.3406,-2.9109
M2_D00220_03_30,M2,D00220,12,0,3:30,30.7854,39.4049,-7.8309,0.0002,3.4984,-2.9109
M2_D00220_04_00,M2,D00220,12,0,4:00,31.2456,39.0162,-7.3879,0.0002,3.5252,-2.9108
M2_D00220_04_30,M2,D00220,12,0,4:30,29.8217,38.2516,-8.0599,0.0,3.2702,-2.9107
M2_D00220_05_00,M2,D00220,12,0,5:00,32.3348,39.4448,-7.5323,0.0002,3.9001,-2.9107
M2_D00220_05_30,M2,D00220,12,0,5:30,32.3345,39.9005,-7.2818,0.0002,3.8467,-2.9109
M2_D00220_06_00,M2,D00220,12,0,6:00,34.22,40.7181,-6.5033,0.0003,3.6189,-2.9109
M2_D00220_06_30,M2,D00220,12,0,6:30,34.7635,42.5273,-7.7929,0.0004,3.6458,-2.9107
M2_D00220_07_00,M2,D00220,12,0,7:00,35.4762,43.1038,-8.443,0.0002,3.7797,-2.9109
M2_D00220_07_30,M2,D00220,12,0,7:30,31.8316,40.3967,-7.8518,0.0001,2.1582,-2.9107
M2_D00220_08_00,M2,D00220,12,0,8:00,35.5597,42.876000000000005,-7.2388,0.0005,3.2438,-2.3451
M2_D00220_08_30,M2,D00220,12,0,8:30,36.1043,46.2269,-9.0458,0.0,5.1336,-3.1238
M2_D00220_09_00,M2,D00220,12,0,9:00,39.6642,49.39,-9.5626,4.4397,6.0447,-2.6548
M2_D00220_09_30,M2,D00220,12,0,9:30,38.869,47.9421,-8.9286,2.3876,5.1201,-2.1859
M2_D00220_10_00,M2,D00220,12,0,10:00,34.6803,44.9933,-9.521,0.0002,3.0692,-3.4219
M2_D00220_10_30,M2,D00220,12,0,10:30,37.821,46.4547,-8.2836,0.0,3.3913,-3.4217
M2_D00220_11_00,M2,D00220,12,0,11:00,40.4604,49.3625,-8.2836,2.1363,5.4288,-3.4217
M2_D00220_11_30,M2,D00220,12,0,11:30,39.4131,48.2103,-8.2836,0.0,3.9945,-3.4219999999999997
M2_D00220_12_00,M2,D00220,12,0,12:00,36.9422,46.3473,-9.5099,0.0003,3.6991,-3.4216
M2_D00220_12_30,M2,D00220,12,0,12:30,37.3607,47.3928,-10.1171,0.0,3.9812,-3.4218
M2_D00220_13_00,M2,D00220,12,0,13:00,37.4444,47.5536,-10.1121,0.0004,5.2676,-3.4217
M2_D00220_13_30,M2,D00220,12,0,13:30,36.7744,46.9104,-10.1067,0.0001,5.3481,-3.4217
M2_D00220_14_00,M2,D00220,12,0,14:00,36.4395,45.8782,-8.8217,0.0002,5.0129,-3.4216
M2_D00220_14_30,M2,D00220,12,0,14:30,37.7798,47.1647,-8.8222,0.0001,5.3477,-3.4218
M2_D00220_15_00,M2,D00220,12,0,15:00,37.6122,46.964,-9.4569,0.0005,5.2945,-2.9102
M2_D00220_15_30,M2,D00220,12,0,15:30,39.2038,47.4998,-8.1605,4.2306,5.603,-2.3989
M2_D00220_16_00,M2,D00220,12,0,16:00,39.8738,48.2908,-8.145,0.0004,5.4019,-2.3988
M2_D00220_16_30,M2,D00220,12,0,16:30,40.7539,48.6259,-8.1928,0.0005,4.3297,-2.3987
M2_D00220_17_00,M2,D00220,12,0,17:00,40.3768,48.6392,-7.8838,0.0003,3.9005,-2.3985
M2_D00220_17_30,M2,D00220,12,0,17:30,43.0146,49.8187,-6.7167,2.0529,4.4904,-2.3985
M2_D00220_18_00,M2,D00220,12,0,18:00,41.8001,49.6044,-7.3457,0.0005,4.5709,-2.3988
M2_D00220_18_30,M2,D00220,12,0,18:30,42.3453,49.0948,-6.6952,0.0003,4.5438,-2.3987
M2_D00220_19_00,M2,D00220,12,0,19:00,40.083,47.2855,-6.8018,0.0001,3.9677,-2.3988
M2_D00220_19_30,M2,D00220,12,0,19:30,38.6175,45.6234,-6.9241,0.0001,2.8147,-2.3986
M2_D00220_20_00,M2,D00220,12,0,20:00,40.2085,47.7006,-7.4518,0.0001,3.7397,-2.3987
M2_D00220_20_30,M2,D00220,12,0,20:30,41.2559,48.7328,-7.4094,0.0001,4.4501,-2.3988
M2_D00220_21_00,M2,D00220,12,0,21:00,41.7167,48.8538,-7.292000000000001,2.1784,4.6777,-2.3985
M2_D00220_21_30,M2,D00220,12,0,21:30,40.7113,47.6878,-6.6635,2.0528,4.4769,-2.3985
M2_D00220_22_00,M2,D00220,12,0,22:00,39.1616,46.8568,-7.2386,2.2205,4.7717,-2.3988
M2_D00220_22_30,M2,D00220,12,0,22:30,39.078,46.3337,-7.3243,2.3037,4.9465,-2.3988
M2_D00220_23_00,M2,D00220,12,0,23:00,32.879,39.9944,-7.4576,0.0003,2.9225,-2.1055
M2_D00220_23_30,M2,D00220,12,0,23:30,30.5336,38.7343,-8.1133,0.0001,2.5603,-1.8119
M2_D00229_00_00,M2,D00229,9,0,0:00,43.5596,40.7988,1.9244,14.4502,11.7949,0.0
M2_D00229_00_30,M2,D00229,9,0,0:30,43.5597,39.8874,2.5373,14.2829,11.3792,1.2369
M2_D00229_01_00,M2,D00229,9,0,1:00,39.6225,38.9087,0.0004,12.9425,11.0714,0.0002
M2_D00229_01_30,M2,D00229,9,0,1:30,39.2872,38.0105,1.2742,12.5237,10.6154,0.0004
M2_D00229_02_00,M2,D00229,9,0,2:00,39.9995,37.7294,1.3544,12.9841,10.5618,0.0005
M2_D00229_02_30,M2,D00229,9,0,2:30,41.4653,39.1498,1.9835,13.5285,11.0578,0.0004
M2_D00229_03_00,M2,D00229,9,0,3:00,39.4966,37.0189,2.5914,12.6906,10.1862,0.0003
M2_D00229_03_30,M2,D00229,9,0,3:30,39.2454,37.5148,1.2958,13.1516,10.9639,0.0003
M2_D00229_04_00,M2,D00229,9,0,4:00,39.6229,37.4348,1.8231,13.2777,11.0442,0.0004
M2_D00229_04_30,M2,D00229,9,0,4:30,39.6225,37.2199,2.4315,13.2352,10.7897,0.0005
M2_D00229_05_00,M2,D00229,9,0,5:00,40.4597,38.0777,2.4312,13.6542,11.2451,0.0003
M2_D00229_05_30,M2,D00229,9,0,5:30,40.1251,38.5874,1.2637,13.3613,11.1646,0.0003
M2_D00229_06_00,M2,D00229,9,0,6:00,41.0884,38.5068,2.5272,13.6122,11.0847,0.0002
M2_D00229_06_30,M2,D00229,9,0,6:30,40.5436,38.3996,2.5269999999999997,13.4032,10.8835,0.0001
M2_D00229_07_00,M2,D00229,9,0,7:00,39.0364,37.4206,0.6186,12.8585,10.8965,0.0004
M2_D00229_07_30,M2,D00229,9,0,7:30,35.5175,33.0114,2.4633,9.0051,6.8357,0.0003
M2_D00229_08_00,M2,D00229,9,0,8:00,37.2766,35.5043,2.4633,11.8111,10.0394,0.0
M2_D00229_08_30,M2,D00229,9,0,8:30,40.544000000000004,39.914,0.0002,14.3246,12.492,0.0001
M2_D00229_09_00,M2,D00229,9,0,9:00,41.2556,40.1686,0.0001,14.1988,12.1705,0.0001
M2_D00229_09_30,M2,D00229,9,0,9:30,37.9052,37.3271,0.0004,11.2672,9.3687,0.0001
M2_D00229_10_00,M2,D00229,9,0,10:00,34.3032,33.7087,0.0003,9.6751,8.0019,0.0001
M2_D00229_10_30,M2,D00229,9,0,10:30,34.6797,33.6284,0.0003,9.7174,8.1896,0.0004
M2_D00229_11_00,M2,D00229,9,0,11:00,35.7689,34.3922,1.2263,9.8006,8.0817,0.0003
M2_D00229_11_30,M2,D00229,9,0,11:30,37.7376,36.7238,1.215,10.7643,8.9132,0.0003
M2_D00229_12_00,M2,D00229,9,0,12:00,37.3185,35.9203,1.2154,10.5128,8.6454,0.0001
M2_D00229_12_30,M2,D00229,9,0,12:30,36.0208,35.089,0.6188,10.1363,8.3768,0.0003
M2_D00229_13_00,M2,D00229,9,0,13:00,35.0154,33.8421,1.2317,9.8852,8.1491,0.0005
M2_D00229_13_30,M2,D00229,9,0,13:30,34.3033,33.3601,0.0003,9.1734,7.5462,0.0003
M2_D00229_14_00,M2,D00229,9,0,14:00,40.1252,38.8416,0.6188,11.6441,9.3958,0.0003
M2_D00229_14_30,M2,D00229,9,0,14:30,40.0831,38.9086,1.248,11.8952,9.6639,0.0002
M2_D00229_15_00,M2,D00229,9,0,15:00,40.2088,38.869,1.2151,11.8952,9.5295,0.0001
M2_D00229_15_30,M2,D00229,9,0,15:30,40.7532,39.311,1.2151,12.147,9.7307,0.0005
M2_D00229_16_00,M2,D00229,9,0,16:00,41.7169,39.6598,1.2153,12.2301,9.6904,0.0003
M2_D00229_16_30,M2,D00229,9,0,16:30,46.4914,43.6539,2.4414,13.5287,10.2673,0.0004
M2_D00229_17_00,M2,D00229,9,0,17:00,45.8633,43.0103,2.4415,12.7326,9.9048,0.0001
M2_D00229_17_30,M2,D00229,9,0,17:30,45.2354,42.4603,2.4414,12.9843,9.9987,0.0002
M2_D00229_18_00,M2,D00229,9,0,18:00,46.3242,43.8011,2.4414,13.1939,10.2396,0.0001
M2_D00229_18_30,M2,D00229,9,0,18:30,45.4441,42.7685,2.4413,13.026,10.025,0.0001
M2_D00229_19_00,M2,D00229,9,0,19:00,37.9891,35.2231,2.4415,9.1726,6.5811,0.7198
M2_D00229_19_30,M2,D00229,9,0,19:30,39.4548,36.6038,2.4411,10.3455,7.6129,0.6237
M2_D00229_20_00,M2,D00229,9,0,20:00,41.1303,37.9572,3.657,10.9738,8.1356,0.0004
M2_D00229_20_30,M2,D00229,9,0,20:30,40.5858,38.0514,3.6574,12.1465,9.3151,0.8318
M2_D00229_21_00,M2,D00229,9,0,21:00,40.836999999999996,38.5468,2.8681,12.942,10.3072,0.8317
M2_D00229_21_30,M2,D00229,9,0,21:30,39.916,38.0641,2.6867,12.6493,10.4142,0.0001
M2_D00229_22_00,M2,D00229,9,0,22:00,40.501999999999995,37.903,3.2945,13.0262,10.4682,0.0004
M2_D00229_22_30,M2,D00229,9,0,22:30,39.0778,36.8985,2.6121,12.482000000000001,10.0928,0.0004
M2_D00229_23_00,M2,D00229,9,0,23:00,38.5753,36.0009,2.5481,12.3137,9.8383,0.0003
M2_D00229_23_30,M2,D00229,9,0,23:30,38.0725,34.7004,3.1661,12.2724,9.4894,0.6079
M2_D00243_00_00,M2,D00243,5,0,0:00,11.0578,88.29799999999999,-8.4118,0.0,2.949,-28.1569
M2_D00243_00_30,M2,D00243,5,0,0:30,10.7227,88.2984,-7.8038,0.0004,3.0963,-28.1566
M2_D00243_01_00,M2,D00243,5,0,1:00,11.8112,88.2981,-6.5882,0.0002,2.9353,-28.1566
M2_D00243_01_30,M2,D00243,5,0,1:30,9.215,88.2985,-8.4329,0.0,2.9219999999999997,-28.1568
M2_D00243_02_00,M2,D00243,5,0,2:00,10.4292,88.2982,-7.8091,0.0002,3.0159,-28.1566
M2_D00243_02_30,M2,D00243,5,0,2:30,9.6338,88.2984,-7.7985,0.0005,3.0023,-28.1566
M2_D00243_03_00,M2,D00243,5,0,3:00,9.0468,88.2984,-8.4119,0.0002,3.1364,-28.1566
M2_D00243_03_30,M2,D00243,5,0,3:30,9.8427,88.2983,-7.7988,0.0001,2.9357,-28.1567
M2_D00243_04_00,M2,D00243,5,0,4:00,9.7593,88.2984,-7.1857,0.0003,2.9492,-28.1567
M2_D00243_04_30,M2,D00243,5,0,4:30,9.6752,88.2985,-8.4535,0.0003,2.8684,-28.1567
M2_D00243_05_00,M2,D00243,5,0,5:00,10.4714,88.2981,-8.4536,0.0002,3.2708,-28.156999999999996
M2_D00243_05_30,M2,D00243,5,0,5:30,11.3925,88.2981,-8.4535,0.0004,3.0965,-28.1567
M2_D00243_06_00,M2,D00243,5,0,6:00,11.0572,88.2981,-8.4539,0.0003,2.7477,-28.1567
M2_D00243_06_30,M2,D00243,5,0,6:30,12.1883,88.2982,-8.454,0.0005,2.9218,-28.156999999999996
M2_D00243_07_00,M2,D00243,5,0,7:00,12.398,88.2982,-8.4538,0.0001,3.2036,-28.1566
M2_D00243_07_30,M2,D00243,5,0,7:30,13.5286,88.2983,-7.8463,0.0001,3.1767,-28.1568
M2_D00243_08_00,M2,D00243,5,0,8:00,15.4551,88.2984,-7.8574,0.0004,3.8069,-28.156999999999996
M2_D00243_08_30,M2,D00243,5,0,8:30,15.833,88.2982,-7.2497,0.0004,3.7663,-28.1568
M2_D00243_09_00,M2,D00243,5,0,9:00,17.5919,88.2981,-6.0236,0.0005,4.7714,-28.1566
M2_D00243_09_30,M2,D00243,5,0,9:30,18.052,88.2985,-7.2386,0.0004,4.8385,-28.1567
M2_D00243_10_00,M2,D00243,5,0,10:00,19.393,88.2981,-6.6203,0.0,4.7983,-28.1568
M2_D00243_10_30,M2,D00243,5,0,10:30,18.3872,88.29799999999999,-6.0017,0.0002,4.1554,-28.1566
M2_D00243_11_00,M2,D00243,5,0,11:00,17.8006,88.2981,-6.0019,0.0004,4.3426,-28.1568
M2_D00243_11_30,M2,D00243,5,0,11:30,14.8691,88.2981,-8.5816,0.0001,3.8603,-28.1567
M2_D00243_12_00,M2,D00243,5,0,12:00,14.1152,88.2984,-8.5817,0.0005,3.0835,-28.1568
M2_D00243_12_30,M2,D00243,5,0,12:30,14.9531,88.2982,-7.3458,0.0001,3.1764,-28.156999999999996
M2_D00243_13_00,M2,D00243,5,0,13:00,14.7019,88.2983,-7.3457,0.0003,3.6060000000000003,-28.1565
M2_D00243_13_30,M2,D00243,5,0,13:30,15.0785,88.2983,-7.3459,0.0002,4.0077,-28.1567
M2_D00243_14_00,M2,D00243,5,0,14:00,15.3297,88.2984,-6.7375,0.0004,3.7398,-28.1568
M2_D00243_14_30,M2,D00243,5,0,14:30,16.3766,88.2985,-6.0609,0.0,3.8735,-28.1566
M2_D00243_15_00,M2,D00243,5,0,15:00,13.9892,88.2982,-7.2918,0.0004,3.4983,-28.1567
M2_D00243_15_30,M2,D00243,5,0,15:30,13.4032,88.2984,-8.5607,0.0003,3.7531,-28.1569
M2_D00243_16_00,M2,D00243,5,0,16:00,15.4554,88.2982,-6.7329,0.0003,3.6993,-28.1569
M2_D00243_16_30,M2,D00243,5,0,16:30,17.1727,88.2983,-6.1198,0.0002,3.4317,-28.156999999999996
M2_D00243_17_00,M2,D00243,5,0,17:00,19.4341,88.2983,-4.8937,0.0,3.9806,-28.1569
M2_D00243_17_30,M2,D00243,5,0,17:30,17.0893,88.29799999999999,-6.1298,0.0001,4.1416,-28.1566
M2_D00243_18_00,M2,D00243,5,0,18:00,17.8847,88.2983,-6.1298,0.0001,4.2223,-28.1565
M2_D00243_18_30,M2,D00243,5,0,18:30,17.5498,88.2981,-6.1295,0.0005,4.2223,-28.1568
M2_D00243_19_00,M2,D00243,5,0,19:00,18.4712,88.2982,-4.9147,0.0005,3.8873,-28.1566
M2_D00243_19_30,M2,D00243,5,0,19:30,16.6284,88.2983,-5.5439,0.0,3.7264,-28.1569
M2_D00243_20_00,M2,D00243,5,0,20:00,15.4552,88.2984,-7.4516,0.0003,4.1418,-28.1568
M2_D00243_20_30,M2,D00243,5,0,20:30,15.4971,88.2982,-7.452000000000001,0.0003,3.8736,-28.1567
