id,transformers,date_id,month,is_weekend,time,L1,L2,L3,L4,L5,L6
M1_D00656_07_00,M1,D00656,8,0,7:00,8.7073,5.4901,3.1372,1.0725,-0.2664,0.9599
M1_D00656_07_30,M1,D00656,8,0,7:30,7.6029,4.1048,3.1069,1.7747,-0.1242,0.9748
M1_D00656_08_00,M1,D00656,8,0,8:00,5.0907,2.0967,2.9243,1.1059,-0.1773,1.0056
M1_D00656_08_30,M1,D00656,8,0,8:30,4.0521,1.2799,2.8476,1.4409,-0.2307,1.0206
M1_D00656_09_00,M1,D00656,8,0,9:00,0.7709,-2.1316,3.153,-0.1337,-1.1901,1.0663
M1_D00656_09_30,M1,D00656,8,0,9:30,-1.7077,-5.1878,3.0463,0.2346,-1.1192,1.0666
M1_D00656_10_00,M1,D00656,8,0,10:00,0.6032,-2.8421,3.6405,0.5699,-0.7817,1.1423
M1_D00656_10_30,M1,D00656,8,0,10:30,-6.2961,-10.1625,3.6404,2.3783,1.2261,0.9902
M1_D00656_11_00,M1,D00656,8,0,11:00,-9.4443,-12.9879,3.1379,2.8466,1.3334,0.7463
M1_D00656_11_30,M1,D00656,8,0,11:30,-6.3966,-8.9546,2.8942,0.9717,-0.0529,0.8837
M1_D00656_12_00,M1,D00656,8,0,12:00,-12.6924,-15.706,2.8026,2.9475,1.5282,0.8221
M1_D00656_12_30,M1,D00656,8,0,12:30,-9.8791,-13.3608,3.2286,2.2777,1.1019,1.0659999999999998
M1_D00656_13_00,M1,D00656,8,0,13:00,-5.2244,-8.7239,3.153,1.4065,0.3731,1.0055
M1_D00656_13_30,M1,D00656,8,0,13:30,-5.5926,-8.5282,3.1071,1.7083,0.3555,1.0968
M1_D00656_14_00,M1,D00656,8,0,14:00,-11.8216,-14.9777,2.9092,3.9856,2.4169,0.9903
M1_D00656_14_30,M1,D00656,8,0,14:30,-4.9225,-8.1726,3.1074,1.9428,0.4622,1.1274
M1_D00656_15_00,M1,D00656,8,0,15:00,-5.3245,-8.4747,3.1982,0.6035,-1.1548,1.2035
M1_D00656_15_30,M1,D00656,8,0,15:30,-5.6255,-8.9722,3.1982,-0.1002,-1.3147,1.2035
M1_D00656_16_00,M1,D00656,8,0,16:00,-1.9757,-4.8503,3.2138,-0.3348,-1.6878,1.0812
M1_D00656_16_30,M1,D00656,8,0,16:30,1.7418,-1.5277,3.3508,-0.0333,-1.2259,1.1273
M1_D00656_17_00,M1,D00656,8,0,17:00,3.8182,-0.4262,3.1525,-0.2679,-1.4212,1.0056
M1_D00656_17_30,M1,D00656,8,0,17:30,6.0952,3.2158,2.9705,-0.368,-1.5278,0.7617
M1_D00656_18_00,M1,D00656,8,0,18:00,6.5644,3.5182,3.1677,-0.5355,-1.6168,0.792
M1_D00656_18_30,M1,D00656,8,0,18:30,7.1674,4.5667,3.1069,-0.6363,-1.723,0.6551
M1_D00656_19_00,M1,D00656,8,0,19:00,8.6072,5.7037,3.6856,-0.5358,-1.6695,0.7313
M1_D00656_19_30,M1,D00656,8,0,19:30,10.4493,6.6813,4.1883,-0.16699999999999998,-1.5096,0.8986
M1_D00656_20_00,M1,D00656,8,0,20:00,11.1194,6.5563,4.3254,0.0002,-1.5105,1.1273
M1_D00656_20_30,M1,D00656,8,0,20:30,10.4493,6.3967,4.2186,-0.0331,-1.4568,0.9292
M1_D00656_21_00,M1,D00656,8,0,21:00,11.2866,7.9597,3.5945,0.1345,-1.2436,0.8831
M1_D00656_21_30,M1,D00656,8,0,21:30,11.0188,8.0134,3.1989,0.4358,-0.871,0.8835
M1_D00656_22_00,M1,D00656,8,0,22:00,12.2574,8.9908,3.3656,0.7707,-0.6923,0.7469
M1_D00656_22_30,M1,D00656,8,0,22:30,12.9943,9.5055,3.3353,1.7413,-0.0171,1.0513
M1_D00656_23_00,M1,D00656,8,0,23:00,14.5689,11.0341,3.2132,2.177,0.835,1.0513
M1_D00656_23_30,M1,D00656,8,0,23:30,14.8698,11.8334,3.3051,2.6795,1.2089,0.9902
M1_D00660_00_00,M1,D00660,7,0,0:00,13.2623,13.3438,8.2853,1.4406,0.9242,0.0001
M1_D00660_00_30,M1,D00660,7,0,0:30,12.559000000000001,12.6685,8.2851,0.9048,0.4267,0.0004
M1_D00660_01_00,M1,D00660,7,0,1:00,13.1285,13.202,8.2851,1.7414,0.7817,0.0
M1_D00660_01_30,M1,D00660,7,0,1:30,12.09,12.1177,8.2851,1.2061,0.1784,0.0004
M1_D00660_02_00,M1,D00660,7,0,2:00,12.6256,12.1176,8.285,1.1059999999999999,0.4263,0.0
M1_D00660_02_30,M1,D00660,7,0,2:30,12.1901,12.1172,8.285,1.4072,0.4804,0.0001
M1_D00660_03_00,M1,D00660,7,0,3:00,12.4916,12.4907,8.2851,1.5748,0.8354,0.0001
M1_D00660_03_30,M1,D00660,7,0,3:30,11.7219,11.5311,8.2854,1.2061,0.5155,0.0005
M1_D00660_04_00,M1,D00660,7,0,4:00,11.1526,11.1582,8.2852,0.7708,0.196,0.0003
M1_D00660_04_30,M1,D00660,7,0,4:30,11.1865,10.8739,8.2851,0.7039,0.1603,0.0003
M1_D00660_05_00,M1,D00660,7,0,5:00,10.0471,9.0442,8.2855,0.5699,-0.4975,0.0001
M1_D00660_05_30,M1,D00660,7,0,5:30,9.9135,9.8786,8.2851,0.3352,-0.2126,0.0002
M1_D00660_06_00,M1,D00660,7,0,6:00,8.6075,8.2803,8.2855,0.3689,-0.3196,0.0
M1_D00660_06_30,M1,D00660,7,0,6:30,7.3684,7.5162,8.2854,0.7708,0.3907,0.0001
M1_D00660_07_00,M1,D00660,7,0,7:00,4.7555,4.8862,8.2851,0.4691,0.0539,0.0004
M1_D00660_07_30,M1,D00660,7,0,7:30,2.7128,2.3812,8.2852,0.7706,0.2667,0.0002
M1_D00660_08_00,M1,D00660,7,0,8:00,-0.3349,-0.6216,8.2852,0.8711,0.5862,0.0004
M1_D00660_08_30,M1,D00660,7,0,8:30,-2.7457,-2.9667,8.2853,1.3066,1.0489,0.0005
M1_D00660_09_00,M1,D00660,7,0,9:00,-4.3205,-4.655,8.2853,1.6414,1.5281,0.0003
M1_D00660_09_30,M1,D00660,7,0,9:30,-5.5253,-5.4901,8.2853,2.2774,2.2213,0.0002
M1_D00660_10_00,M1,D00660,7,0,10:00,-6.0278,-6.4318,8.2852,2.9805,2.3987,0.0003
M1_D00660_10_30,M1,D00660,7,0,10:30,-7.3675,-7.4796,8.2851,3.4831,2.968,0.0001
M1_D00660_11_00,M1,D00660,7,0,11:00,-8.0044,-8.2442,8.2853,4.1533,3.7495,0.0
M1_D00660_11_30,M1,D00660,7,0,11:30,-8.4724,-8.6703,8.2854,3.9858,3.4828,0.0003
M1_D00660_12_00,M1,D00660,7,0,12:00,-7.6695,-8.4573,8.2852,3.5836,3.5183,0.0004
M1_D00660_12_30,M1,D00660,7,0,12:30,-7.0997,-7.7287,8.2854,4.1867,3.8201,0.0003
M1_D00660_13_00,M1,D00660,7,0,13:00,-6.7984,-7.1249,8.2852,3.7179,3.4822,0.0002
M1_D00660_13_30,M1,D00660,7,0,13:30,-5.6257,-6.2005,8.2853,3.4496,2.9316,0.0004
M1_D00660_14_00,M1,D00660,7,0,14:00,-4.9226,-5.3477,8.2852,3.4835,2.5945,0.0001
M1_D00660_14_30,M1,D00660,7,0,14:30,-4.7557,-4.6723,8.2854,2.4112,2.2921,0.0005
M1_D00660_15_00,M1,D00660,7,0,15:00,-3.2485,-3.5887,8.2853,1.9757,1.7768,0.0001
M1_D00660_15_30,M1,D00660,7,0,15:30,-2.3102,-1.7054,8.2854,1.3738,1.3153,0.0003
M1_D00660_16_00,M1,D00660,7,0,16:00,-0.3685,-0.4791,8.285,1.1393,1.1017,0.0004
M1_D00660_16_30,M1,D00660,7,0,16:30,1.742,2.3812,8.2853,0.7040000000000001,0.5862,0.0
M1_D00660_17_00,M1,D00660,7,0,17:00,3.9859,3.9979,8.2853,0.2684,0.1429,0.0001
M1_D00660_17_30,M1,D00660,7,0,17:30,6.229,6.3257,8.2851,0.034,-0.1417,0.0002
M1_D00660_18_00,M1,D00660,7,0,18:00,7.6026,7.6582,8.2852,0.0002,-0.3195,0.0003
M1_D00660_18_30,M1,D00660,7,0,18:30,8.8079,9.2749,8.285,0.0005,-0.3371,0.0001
M1_D00660_19_00,M1,D00660,7,0,19:00,10.7509,10.7495,8.2851,0.0673,-0.2661,0.0002
M1_D00660_19_30,M1,D00660,7,0,19:30,12.5253,12.5618,8.285,0.4694,0.0003,0.0004
M1_D00660_20_00,M1,D00660,7,0,20:00,13.9325,14.2855,8.2852,0.8711,0.5513,0.0003
M1_D00660_20_30,M1,D00660,7,0,20:30,13.8986,13.9653,8.2851,0.9384,0.3909,0.0002
M1_D00660_21_00,M1,D00660,7,0,21:00,13.5973,13.6277,8.2852,1.3402,0.4444,0.0003
M1_D00660_21_30,M1,D00660,7,0,21:30,13.6976,13.7699,8.2852,1.3069,0.7467,0.0004
M1_D00660_22_00,M1,D00660,7,0,22:00,13.3629,13.4327,8.2852,1.7749,1.2261,0.0002
M1_D00660_22_30,M1,D00660,7,0,22:30,12.9941,12.8818,8.2855,0.9041,0.107,0.0001
M1_D00660_23_00,M1,D00660,7,0,23:00,13.0276,13.3614,8.2852,0.8713,0.1425,0.0003
M1_D00660_23_30,M1,D00660,7,0,23:30,13.2623,13.1483,8.2853,1.1395,0.3201,0.0002
M1_D00670_00_00,M1,D00670,4,0,0:00,10.6501,8.4395,2.0868,0.6701,-0.4436,0.9597
M1_D00670_00_30,M1,D00670,4,0,0:30,10.7171,8.4575,1.9652,0.8378,-0.4262,0.9447
M1_D00670_01_00,M1,D00670,4,0,1:00,9.947000000000001,8.4216,1.7673,1.1391,-0.4442,0.884
M1_D00670_01_30,M1,D00670,4,0,1:30,11.3199,9.3994,1.9186,1.1723,-0.2844,0.9746
M1_D00670_02_00,M1,D00670,4,0,2:00,9.846,8.0312,1.8429,1.2065,-0.2662,0.9442
M1_D00670_02_30,M1,D00670,4,0,2:30,9.9802,8.2974,1.7366,1.0051,-0.2481,0.8527
M1_D00670_03_00,M1,D00670,4,0,3:00,10.2145,8.3508,1.7519,0.8041,-0.3373,0.8836
M1_D00670_03_30,M1,D00670,4,0,3:30,9.6457,7.942,1.7667,0.9377,-0.728,0.8222
M1_D00670_04_00,M1,D00670,4,0,4:00,9.5112,7.4094,1.9195,0.9382,-0.1242,1.0357
M1_D00670_04_30,M1,D00670,4,0,4:30,11.2197,9.0261,2.391,1.4069999999999998,0.0002,1.0506
M1_D00670_05_00,M1,D00670,4,0,5:00,10.5832,8.1375,2.4369,0.7036,-0.5149,1.0514
M1_D00670_05_30,M1,D00670,4,0,5:30,11.889000000000001,9.4884,2.6962,1.3398,-0.1774,1.0206
M1_D00670_06_00,M1,D00670,4,0,6:00,13.9989,11.1935,3.0001,1.7417,-0.1061,1.0511
M1_D00670_06_30,M1,D00670,4,0,6:30,13.8313,10.6609,3.1528,2.0093,0.1069,1.1882
M1_D00670_07_00,M1,D00670,4,0,7:00,11.3538,8.3513,3.2285,1.1059,-0.4261,1.2035
M1_D00670_07_30,M1,D00670,4,0,7:30,10.2147,7.8359,2.2999,1.5074,0.0713,0.9749
M1_D00670_08_00,M1,D00670,4,0,8:00,6.4304,3.9447,2.346,1.8424,0.2667,0.9903
M1_D00670_08_30,M1,D00670,4,0,8:30,4.756,2.7363,2.2846,1.3399,0.142,1.0664
M1_D00670_09_00,M1,D00670,4,0,9:00,1.7417,-0.4443,2.1625,1.206,0.0001,1.0665
M1_D00670_09_30,M1,D00670,4,0,9:30,-2.3105,-4.655,2.3609,2.6793,1.0662,1.1123
M1_D00670_10_00,M1,D00670,4,0,10:00,-7.5013,-10.0563,2.3606,2.88,1.1199,1.0665
M1_D00670_10_30,M1,D00670,4,0,10:30,-7.7025,-10.5003,2.5743,2.1771,0.7998,1.0967
M1_D00670_11_00,M1,D00670,4,0,11:00,-15.7398,-18.9402,3.0464,5.1912,3.6781,1.1885
M1_D00670_11_30,M1,D00670,4,0,11:30,-12.2908,-15.2974,2.7261,3.0812,1.2089,1.1422
M1_D00670_12_00,M1,D00670,4,0,12:00,-14.7358,-17.3056,2.3004,3.2153,0.4978,0.9597
M1_D00670_12_30,M1,D00670,4,0,12:30,-14.7686,-17.2339,2.3301,3.4499,1.5102,1.021
M1_D00670_13_00,M1,D00670,4,0,13:00,-14.4004,-16.8612,2.2388,3.5503,1.7947,1.0209
M1_D00670_13_30,M1,D00670,4,0,13:30,-13.8984,-16.0083,2.1017,3.5837,2.1683,1.0206
M1_D00670_14_00,M1,D00670,4,0,14:00,-12.4242,-14.7825,2.1321,3.0141,1.5106,0.9901
M1_D00670_14_30,M1,D00670,4,0,14:30,-10.5825,-13.1298,2.1932,2.8804,1.6346,1.0812
M1_D00670_15_00,M1,D00670,4,0,15:00,-9.511000000000001,-12.0462,2.2239,1.7751,0.5154,1.1579
M1_D00670_15_30,M1,D00670,4,0,15:30,-6.8655,-9.2206,2.1934,0.67,-0.5865,1.0817
M1_D00670_16_00,M1,D00670,4,0,16:00,-3.9846,-6.4493,2.3001,0.5365,-0.462,1.0668
M1_D00670_16_30,M1,D00670,4,0,16:30,-0.2006,-3.0914,2.7115,0.3352,-0.6745,1.0053
M1_D00670_17_00,M1,D00670,4,0,17:00,3.1147,0.1246,3.0311,0.0335,-1.0839,1.0207
M1_D00670_17_30,M1,D00670,4,0,17:30,5.5927,2.5055,2.9391,-0.3349,-1.6697,0.96
M1_D00670_18_00,M1,D00670,4,0,18:00,6.5641,3.8023,2.6955,-0.7701,-1.9723,0.7618
M1_D00670_18_30,M1,D00670,4,0,18:30,6.8323,4.3351,2.5433,-0.871,-2.061,0.7765
M1_D00670_19_00,M1,D00670,4,0,19:00,7.5024,4.584,2.8639,-1.0047,-2.2742,0.8222
M1_D00670_19_30,M1,D00670,4,0,19:30,8.0382,5.0465,3.0611,-0.6361,-1.9717,0.8989
M1_D00670_20_00,M1,D00670,4,0,20:00,7.4355,4.6196,2.8028,-0.7369,-2.0964,0.8987
M1_D00670_20_30,M1,D00670,4,0,20:30,6.9995,4.3886,2.5282,-0.8037,-1.9899,0.8224
M1_D00670_21_00,M1,D00670,4,0,21:00,8.3056,5.9521,2.331,-0.7033,-2.0429,0.8072
M1_D00670_21_30,M1,D00670,4,0,21:30,8.2723,6.2895,2.0104,-0.2676,-1.5276,0.7769
M1_D00670_22_00,M1,D00670,4,0,22:00,8.6073,6.3606,2.0868,0.1007,-1.3503,0.8833
M1_D00670_22_30,M1,D00670,4,0,22:30,9.3437,7.6758,1.9494,0.2012,-0.8704,0.8681
M1_D00670_23_00,M1,D00670,4,0,23:00,9.4114,7.2137,1.8738,0.6702,-0.7458,0.8685
M1_D00670_23_30,M1,D00670,4,0,23:30,11.6881,9.9675,1.7822,2.0427,0.6042,0.8224
M1_D00673_00_00,M1,D00673,3,0,0:00,13.095,8.315,5.2235,5.5594,3.252,1.4165
M1_D00673_00_30,M1,D00673,3,0,0:30,13.2286,8.173,5.0412,5.8275,3.5717,1.4468
M1_D00673_01_00,M1,D00673,3,0,1:00,12.7263,8.3154,4.4778,5.3918,3.5893,1.3557
M1_D00673_01_30,M1,D00673,3,0,1:30,13.1281,8.6355,4.341,5.3922,3.6247,1.0511
M1_D00673_02_00,M1,D00673,3,0,2:00,12.6262,7.9777,4.2339,4.823,2.8251,1.021
M1_D00673_02_30,M1,D00673,3,0,2:30,13.1953,8.6353,4.2344,4.723,3.3939999999999997,1.0511
M1_D00673_03_00,M1,D00673,3,0,3:00,12.9273,8.4045,4.341,4.9901,3.3052,1.0669
M1_D00673_03_30,M1,D00673,3,0,3:30,13.999,9.3284,4.4474,5.8608,3.8201,1.2032
M1_D00673_04_00,M1,D00673,3,0,4:00,13.8655,9.0792,4.4324,5.8607,3.66,1.1884
M1_D00673_04_30,M1,D00673,3,0,4:30,13.3963,8.5641,4.5386,4.9567,3.198,1.2949
M1_D00673_05_00,M1,D00673,3,0,5:00,13.2286,8.4397,4.7978,5.0909,2.8079,1.3857
M1_D00673_05_30,M1,D00673,3,0,5:30,14.6356,9.5592,4.9045,4.8231,2.1502,1.2948
M1_D00673_06_00,M1,D00673,3,0,6:00,13.1955,7.9597,5.4064,3.4165,1.4395,1.4769999999999999
M1_D00673_06_30,M1,D00673,3,0,6:30,15.3389,9.363999999999999,5.5587,4.5885,1.7592,1.2798
M1_D00673_07_00,M1,D00673,3,0,7:00,13.9321,7.8537,5.7418,4.287,1.9011,1.2795
M1_D00673_07_30,M1,D00673,3,0,7:30,10.248,4.4775,5.8026,4.2874,2.0965,1.4927
M1_D00673_08_00,M1,D00673,3,0,8:00,2.0431,-1.2794,3.1066,3.2487,1.7948,1.0208
M1_D00673_08_30,M1,D00673,3,0,8:30,-1.2385,-4.815,2.741,3.5165,1.8127,0.9599
M1_D00673_09_00,M1,D00673,3,0,9:00,-7.6019,-10.1452,2.8333,1.7411,0.6223,1.0969
M1_D00673_09_30,M1,D00673,3,0,9:30,-9.946,-13.1832,2.8176,1.8423,0.4803,1.1122
M1_D00673_10_00,M1,D00673,3,0,10:00,-12.0557,-15.3152,2.7263,3.1146,1.2083,1.0816
M1_D00673_10_30,M1,D00673,3,0,10:30,-13.0271,-16.5593,2.9245,2.7797,1.5284,0.9445
M1_D00673_11_00,M1,D00673,3,0,11:00,-14.8692,-17.6964,2.8476,2.9139,0.871,0.8683
M1_D00673_11_30,M1,D00673,3,0,11:30,-17.4818,-19.7745,2.3914,2.5119,1.013,0.7612
M1_D00673_12_00,M1,D00673,3,0,12:00,-17.7499,-20.326,2.0866,2.9807,1.4037,0.7006
M1_D00673_12_30,M1,D00673,3,0,12:30,-16.7448,-20.4855,3.3357,4.4543,1.8305,1.6146
M1_D00673_13_00,M1,D00673,3,0,13:00,-15.2707,-20.2724,4.6602,5.6599,2.2923,2.1016
M1_D00673_13_30,M1,D00673,3,0,13:30,-14.0322,-19.1179,4.7978,3.5835,1.2264,1.4169999999999998
M1_D00673_14_00,M1,D00673,3,0,14:00,-13.7975,-18.8868,4.8893,2.6121,0.8171,1.4168
M1_D00673_14_30,M1,D00673,3,0,14:30,-11.9555,-17.1453,4.7825,2.5119,0.6399,1.5231
M1_D00673_15_00,M1,D00673,3,0,15:00,-11.1517,-15.2444,3.5791,1.8757,0.2314,1.2338
M1_D00673_15_30,M1,D00673,3,0,15:30,-7.8366,-13.2189,4.7976,1.5074,-0.1951,1.8278
M1_D00673_16_00,M1,D00673,3,0,16:00,-4.4535,-8.7412,5.0414,0.9049,-0.6038,1.4772
M1_D00673_16_30,M1,D00673,3,0,16:30,0.1677,-4.6546,5.3002,0.5029,-0.8877,1.4774
M1_D00673_17_00,M1,D00673,3,0,17:00,2.3447,-0.248,3.077,0.1678,-1.1549,0.8835
M1_D00673_17_30,M1,D00673,3,0,17:30,5.4259,2.577,3.0002,-0.1674,-1.2082,0.7767
M1_D00673_18_00,M1,D00673,3,0,18:00,7.5022,4.5841,2.9093,-0.1003,-1.2794,0.7774
M1_D00673_18_30,M1,D00673,3,0,18:30,8.2387,4.9038,3.4878,-0.0331,-1.2432,0.9597
M1_D00673_19_00,M1,D00673,3,0,19:00,8.7072,5.1707,3.6557,0.067,-1.1728,1.0209
M1_D00673_19_30,M1,D00673,3,0,19:30,9.176,5.1889,3.8533,0.268,-1.1191,1.1423
M1_D00673_20_00,M1,D00673,3,0,20:00,8.3057,4.7263,3.4722,0.0336,-1.2615,1.0974
M1_D00673_20_30,M1,D00673,3,0,20:30,7.301,4.3531,3.2443,0.168,-1.0665,1.0357
M1_D00673_21_00,M1,D00673,3,0,21:00,8.9423,6.2724,2.6503,0.8043,-0.3727,0.8077
M1_D00673_21_30,M1,D00673,3,0,21:30,10.482999999999999,7.9069,2.4984,2.21,1.3154,0.6858
M1_D00673_22_00,M1,D00673,3,0,22:00,12.0901,8.3335,3.7467,3.2486,1.8485,0.9137
M1_D00673_22_30,M1,D00673,3,0,22:30,14.6693,10.1276,4.7213,4.7225,2.577,1.1271
M1_D00673_23_00,M1,D00673,3,0,23:00,15.0709,10.3051,4.6296,4.655,2.8431,1.1728
M1_D00673_23_30,M1,D00673,3,0,23:30,14.6019,9.8789,4.5381,4.3879,2.612,1.1124
M1_D00685_00_00,M1,D00685,8,1,0:00,19.8595,15.0137,5.1327,6.2626,3.7314,1.3861
M1_D00685_00_30,M1,D00685,8,1,0:30,19.3906,14.8182,4.9198,6.229,3.4117,1.3254
M1_D00685_01_00,M1,D00685,8,1,1:00,18.8216,14.6765,4.6906,6.2626,3.8202,1.2641
M1_D00685_01_30,M1,D00685,8,1,1:30,19.1896,14.0362,4.5539,5.7605,3.2695,1.295
M1_D00685_02_00,M1,D00685,8,1,2:00,17.0465,12.6329,4.4016,4.9903,2.5587,1.2641
M1_D00685_02_30,M1,D00685,8,1,2:30,17.3481,12.81,4.1883,4.8226,2.5588,1.2337
M1_D00685_03_00,M1,D00685,8,1,3:00,16.1755,12.0288,4.0358,5.1914,2.6301,1.2948
M1_D00685_03_30,M1,D00685,8,1,3:30,16.3766,12.2595,3.8991,6.8995,4.5483,1.2184
M1_D00685_04_00,M1,D00685,8,1,4:00,15.1044,11.3359,3.6859,6.0953,4.1402,1.2488
M1_D00685_04_30,M1,D00685,8,1,4:30,13.6978,9.968,3.6865,3.9523,2.0792,1.1425
M1_D00685_05_00,M1,D00685,8,1,5:00,14.3679,10.2701,3.6555,5.1243,3.145,1.2644
M1_D00685_05_30,M1,D00685,8,1,5:30,14.2674,10.7498,3.6092,5.9613,3.9447,1.1729
M1_D00685_06_00,M1,D00685,8,1,6:00,15.3047,11.7976,3.5791,6.6648,4.3352,1.2337
M1_D00685_06_30,M1,D00685,8,1,6:30,14.87,11.6022,3.4111,7.1003,4.566,1.3713
M1_D00685_07_00,M1,D00685,8,1,7:00,15.5391,11.638,3.5183,7.1338,4.8507,1.3251
M1_D00685_07_30,M1,D00685,8,1,7:30,15.0036,11.5138,3.6248,7.468999999999999,4.8864,1.4474
M1_D00685_08_00,M1,D00685,8,1,8:00,15.5057,11.6196,3.7615,7.7034,5.2236,1.4771
M1_D00685_08_30,M1,D00685,8,1,8:30,14.8362,10.6781,3.9752,6.8657,4.4416,1.5382
M1_D00685_09_00,M1,D00685,8,1,9:00,14.9372,10.9809,4.0364,7.5022,4.3711,1.4777
M1_D00685_09_30,M1,D00685,8,1,9:30,16.2427,11.5849,4.4773,7.1,4.5134,1.5076
M1_D00685_10_00,M1,D00685,8,1,10:00,17.8508,12.5088,4.9654,6.4303,3.8029,1.5993
M1_D00685_10_30,M1,D00685,8,1,10:30,17.5826,12.4551,5.2236,5.091,2.5587,1.6299
M1_D00685_11_00,M1,D00685,8,1,11:00,14.468,9.3816,4.8582,5.7602,3.2696,1.4775
M1_D00685_11_30,M1,D00685,8,1,11:30,11.8558,7.2136,4.5693,4.8898,2.8606,1.3404
M1_D00685_12_00,M1,D00685,8,1,12:00,10.6167,6.29,4.2038,4.3206,2.2211,1.234
M1_D00685_12_30,M1,D00685,8,1,12:30,11.2198,6.8406,4.1123,4.4213,2.5762,1.173
M1_D00685_13_00,M1,D00685,8,1,13:00,11.2532,7.0717,4.0515,4.6221,2.4347,1.2181
M1_D00685_13_30,M1,D00685,8,1,13:30,11.1862,7.1427,4.2193,4.4884,2.6476,1.3096
M1_D00685_14_00,M1,D00685,8,1,14:00,11.0524,7.1074,3.9746,4.3543,2.5053,1.2641
M1_D00685_14_30,M1,D00685,8,1,14:30,10.8512,7.1429,3.5943,4.8232,2.8431,1.1877
M1_D00685_15_00,M1,D00685,8,1,15:00,10.4491,7.0361,3.5183,4.3545,2.8076,1.2031
M1_D00685_15_30,M1,D00685,8,1,15:30,9.6454,6.8939,2.6808,3.7179,2.4167,0.8986
M1_D00685_16_00,M1,D00685,8,1,16:00,9.9134,7.2139,2.924,3.7847,2.4704,0.9141
M1_D00685_16_30,M1,D00685,8,1,16:30,10.7171,7.2318,3.7468,3.8516,2.4346,1.1579
M1_D00685_17_00,M1,D00685,8,1,17:00,10.148,6.9117,3.1831,3.5168,2.0255,0.9597
M1_D00685_17_30,M1,D00685,8,1,17:30,8.5065,6.2188,2.2691,2.9471,2.0085,0.6247
M1_D00685_18_00,M1,D00685,8,1,18:00,7.8371,5.5613,2.2389,2.4781,1.5108,0.6552
M1_D00685_18_30,M1,D00685,8,1,18:30,8.1054,5.7393,2.3301,2.5116,1.5639,0.6705
M1_D00685_19_00,M1,D00685,8,1,19:00,9.5784,6.9117,2.6651,2.5455,1.5819999999999999,0.6399
M1_D00685_19_30,M1,D00685,8,1,19:30,11.3205,8.2804,3.0614,2.8804,1.795,0.6092
M1_D00685_20_00,M1,D00685,8,1,20:00,12.1901,8.4396,3.7007,3.517,1.9544,0.7614
M1_D00685_20_30,M1,D00685,8,1,20:30,12.8602,8.3151,4.6608,4.1869,2.5233,0.975
M1_D00685_21_00,M1,D00685,8,1,21:00,14.7355,10.0033,4.4779,4.8227,3.0565,1.0819
M1_D00685_21_30,M1,D00685,8,1,21:30,14.4682,10.1634,4.0966,5.5594,3.4646,1.0663
M1_D00685_22_00,M1,D00685,8,1,22:00,15.0039,10.856,3.823,5.3588,2.8252,1.0208
M1_D00685_22_30,M1,D00685,8,1,22:30,15.5391,12.047,3.5485,5.0236,2.4698,1.0511
M1_D00685_23_00,M1,D00685,8,1,23:00,15.5058,12.3843,3.3509,6.0288,3.8737,1.067
M1_D00685_23_30,M1,D00685,8,1,23:30,14.6019,11.4428,3.2444,4.3872,2.5235,1.0667
M1_D00689_00_00,M1,D00689,3,0,0:00,16.98,12.6863,4.3258,7.3014,4.9575,0.9145
M1_D00689_00_30,M1,D00689,3,0,0:30,15.7407,11.7088,4.1577,7.0667,5.3836,0.8838
M1_D00689_01_00,M1,D00689,3,0,1:00,15.2383,11.1225,4.0512,6.1286,4.3709,0.8989
M1_D00689_01_30,M1,D00689,3,0,1:30,14.6689,10.3944,4.0361,5.894,4.3178,0.8376
M1_D00689_02_00,M1,D00689,3,0,2:00,14.4014,10.234,4.1123,5.3254,3.3939999999999997,0.8681
M1_D00689_02_30,M1,D00689,3,0,2:30,14.5351,10.3053,4.4629,5.559,3.7492,1.0817
M1_D00689_03_00,M1,D00689,3,0,3:00,14.501,10.252,4.5386,5.3916,3.5719,1.1425
M1_D00689_03_30,M1,D00689,3,0,3:30,15.0037,10.3584,4.7518,5.9611,3.7136,1.3251
M1_D00689_04_00,M1,D00689,3,0,4:00,15.071,10.1102,4.7366,5.8607,3.6784,1.3558
M1_D00689_04_30,M1,D00689,3,0,4:30,15.2384,10.625,4.6298,5.861000000000001,3.6959,1.2335
M1_D00689_05_00,M1,D00689,3,0,5:00,13.9324,9.2211,4.7972,4.8226,2.7723,1.2946
M1_D00689_05_30,M1,D00689,3,0,5:30,15.3723,10.0036,5.0564,5.2914,3.3585,1.2339
M1_D00689_06_00,M1,D00689,3,0,6:00,15.2045,10.0387,5.3609,5.2244,3.2875,1.2494
M1_D00689_06_30,M1,D00689,3,0,6:30,17.9511,11.8512,5.6806,5.9614,3.8558,1.3101
M1_D00689_07_00,M1,D00689,3,0,7:00,16.6113,10.6966,5.8789,5.6931,3.1808,1.2948
M1_D00689_07_30,M1,D00689,3,0,7:30,15.2042,9.0973,5.9248,5.2913,2.9145,1.416
M1_D00689_08_00,M1,D00689,3,0,8:00,10.8846,7.2847,3.5794,4.1197,2.9144,1.1426
M1_D00689_08_30,M1,D00689,3,0,8:30,10.3153,7.0188,3.2442,4.3877,2.7187,1.1732
M1_D00689_09_00,M1,D00689,3,0,9:00,7.1005,3.6782,3.3504,2.7129,1.4571,1.143
M1_D00689_09_30,M1,D00689,3,0,9:30,8.0711,4.6908,3.412,3.0479,1.493,1.1726
